Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-02-20,TITAN,EQ,432.75,434,439,422.5,432.55,435.35,430.13,1033950,44473487400000,17877,367403,0.3553
2015-02-23,TITAN,EQ,435.35,435.3,435.35,418,419.75,419.75,425.45,1004925,42754956155000,19494,442770,0.4406
2015-02-24,TITAN,EQ,419.75,421.25,426.45,418,423.05,422.45,421.67,748836,31576371820000,21227,231784,0.3095
2015-02-25,TITAN,EQ,422.45,424.4,428,418.5,421.15,422.25,422.81,788068,33320492950000,16022,268301,0.3405
2015-02-26,TITAN,EQ,422.25,423.9,426,416.1,423.7,423.6,421.01,726024,30566143085000,9483,376524,0.5186
2015-02-27,TITAN,EQ,423.6,425.1,436.75,421.3,433.35,435.35,429.45,826541,35495931570000,13797,236186,0.2858
2015-02-28,TITAN,EQ,435.35,440.95,444.4,410.15,420.1,421.4,430.23,2179103,93751409940000,33380,420851,0.1931
2015-03-02,TITAN,EQ,421.4,420.7,420.75,408.15,411.45,412.5,411.66,1124323,46283601775000,18370,448828,0.3992
2015-03-03,TITAN,EQ,412.5,412.6,421.8,410.45,414.25,415.9,416.79,719506,29988096765000,11517,164740,0.229
2015-03-04,TITAN,EQ,415.9,424.7,424.7,409.5,411.5,411.4,414.28,655400,27151777670000,16640,235137,0.3588
2015-03-05,TITAN,EQ,411.4,412,415.65,400.3,405.5,405.75,408.6,959120,39189278505000,11052,374670,0.3906
2015-03-09,TITAN,EQ,405.75,404,405.7,395.2,399.55,399.7,399.66,648441,25915274240000,9532,150990,0.2329
2015-03-10,TITAN,EQ,399.7,402.4,407.3,399.7,405.75,405.4,403.17,657218,26497364110000,9091,243132,0.3699
2015-03-11,TITAN,EQ,405.4,408.7,408.7,398,401.5,399.85,402.32,410728,16524598540000,6831,103420,0.2518
2015-03-12,TITAN,EQ,399.85,401.5,406.7,400.25,404.55,404.6,403.71,349974,14128736465000,6863,81743,0.2336
2015-03-13,TITAN,EQ,404.6,406,407.55,397.2,397.6,398.75,400.18,428548,17149448285000,9576,178564,0.4167
2015-03-16,TITAN,EQ,398.75,399.8,400,391.7,398.2,397.6,395.76,399268,15801234795000,6421,116364,0.2914
2015-03-17,TITAN,EQ,397.6,399,405.75,395.8,404.7,404.45,403.32,562431,22684007405000,9110,198615,0.3531
2015-03-18,TITAN,EQ,404.45,406.95,406.95,400,400.5,401.8,401.97,309016,12421462755000,6345,69730,0.2257
2015-03-19,TITAN,EQ,401.8,403.95,414.7,400.2,404.5,404.8,409.83,1023111,41930403770000,15806,215074,0.2102
2015-03-20,TITAN,EQ,404.8,405.6,407.8,390.8,393.7,392.7,398.16,461698,18382981960000,9098,112811,0.2443
2015-03-23,TITAN,EQ,392.7,394.5,396.6,385,389.9,390.85,390.18,498876,19465127710000,8636,140277,0.2812
2015-03-24,TITAN,EQ,390.85,391.05,396,385.55,385.85,387.25,390.81,408226,15954039715000,8314,100004,0.245
2015-03-25,TITAN,EQ,387.25,388.1,393.95,385,392.65,390.45,388.69,636108,24725005945000,9706,253967,0.3993
2015-03-26,TITAN,EQ,390.45,390,393.7,385,387.8,389.75,390.1,1419196,55362280770000,17448,828523,0.5838
2015-03-27,TITAN,EQ,389.75,389.65,395.6,385,392.2,392.85,388.85,670005,26053203025000,14236,235235,0.3511
2015-03-30,TITAN,EQ,392.85,395,397.45,387.15,391.2,391.35,391.5,420532,16463805570000,9793,128117,0.3047
2015-03-31,TITAN,EQ,391.35,392.85,397.95,390.55,391,391.6,393.6,438421,17256264410000,7631,93769,0.2139
2015-04-01,TITAN,EQ,391.6,391.4,394.25,387.35,390.25,390.4,390.36,452828,17676477975000,6338,113646,0.251
2015-04-06,TITAN,EQ,390.4,395,404.4,391,404.1,403.6,400.44,904638,36225615845000,13045,390621,0.4318
2015-04-07,TITAN,EQ,403.6,404.5,410.7,401.5,405.4,406.6,406.55,636179,25863596680000,10396,195311,0.307
2015-04-08,TITAN,EQ,406.6,407.6,411.4,404.5,408,407.45,408.24,534912,21837149590000,6608,194775,0.3641
2015-04-09,TITAN,EQ,407.45,410,410,398.15,399.2,399.95,401.91,756901,30420397260000,13309,381048,0.5034
2015-04-10,TITAN,EQ,399.95,399.7,406.55,399.05,401.5,400.55,402.06,969396,38975142135000,21502,573392,0.5915
2015-04-13,TITAN,EQ,400.55,401,418.45,401,414.55,414.85,413.37,1399618,57855807015000,18148,698115,0.4988
2015-04-15,TITAN,EQ,414.85,415,422.6,406.1,411.15,411.35,417.22,947070,39514060265000,12913,276580,0.292
2015-04-16,TITAN,EQ,411.35,411.35,417.5,396.65,406.65,406.25,406.42,884632,35953295435000,15772,202926,0.2294
2015-04-17,TITAN,EQ,406.25,403,407.95,393.25,393.5,395.05,400.22,603542,24154758895000,9496,205676,0.3408
2015-04-20,TITAN,EQ,395.05,396,403.8,392.05,393.9,394.95,397.92,934634,37190775750000,12894,384158,0.411
2015-04-21,TITAN,EQ,394.95,401,401.4,388.75,392.25,392.25,394.43,657263,25924401135000,11720,219903,0.3346
2015-04-22,TITAN,EQ,392.25,393.4,397.5,389.2,395.1,396.1,392.94,517359,20329337320000,9835,202618,0.3916
2015-04-23,TITAN,EQ,396.1,398.1,404.65,392,403.6,403.45,398.91,743194,29646467400000,12834,229323,0.3086
