Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Sector
2015-12-16,TATAMOTORS,EQ,379.5,375.9,385,372.85,380.15,380.45,380.44,11874858,451769170870000,154644,5175493,0.4358,Automobile
2015-12-17,TATAMOTORS,EQ,380.45,385,387,376.05,382.15,382.95,381.47,7604665,290098921770000,113765,3846414,0.5058,Automobile
2015-12-18,TATAMOTORS,EQ,382.95,381.9,384.8,376.8,379,378.25,381.15,6454322,246006116875000,58746,3637892,0.5636,Automobile
2015-12-21,TATAMOTORS,EQ,378.25,379.1,382.55,377.5,380.15,380.15,379.46,4015631,152378083085000,86385,1756755,0.4375,Automobile
2015-12-22,TATAMOTORS,EQ,380.15,380.9,382.8,377.2,377.55,378.1,380.16,3802024,144536657560000,62799,2001517,0.5264,Automobile
2015-12-23,TATAMOTORS,EQ,378.1,379.9,380.85,377.5,378.7,378.45,379.05,3953766,149865667890000,46213,2118429,0.5358,Automobile
2015-12-24,TATAMOTORS,EQ,378.45,380.9,384.75,377.6,382.35,382.4,382.39,4568751,174706702275000,46098,1932757,0.423,Automobile
2015-12-28,TATAMOTORS,EQ,382.4,384.9,395,383.75,394.85,394,391.54,7166351,280589823940000,67548,4041258,0.5639,Automobile
2015-12-29,TATAMOTORS,EQ,394,392.9,397.5,388.75,390.7,391.85,392.95,7359611,289196615360000,94528,4322175,0.5873,Automobile
2015-12-30,TATAMOTORS,EQ,391.85,392,395,390.5,394,393.45,393.11,4866177,191294314950000,64431,2773240,0.5699,Automobile
2015-12-31,TATAMOTORS,EQ,393.45,394,395.75,389.15,391.6,391.3,391.85,6410622,251199647670000,50250,3438509,0.5364,Automobile
2016-01-01,TATAMOTORS,EQ,391.3,392.5,403,373,401.8,401.9,398.24,4377363,174324578355000,44132,808972,0.1848,Automobile
2016-01-04,TATAMOTORS,EQ,401.9,400,400.1,375.05,376.15,377.05,383.74,7822660,300189966445000,98407,2984181,0.3815,Automobile
2016-01-05,TATAMOTORS,EQ,377.05,381.05,382.45,372.1,373,374.45,377.36,6901068,260416752910000,85155,3112289,0.451,Automobile
2016-01-06,TATAMOTORS,EQ,374.45,374.25,375.5,364.6,365,365.9,370.04,7211230,266840964105000,94107,3295244,0.457,Automobile
2016-01-07,TATAMOTORS,EQ,365.9,356.25,358,338.1,344.8,343.55,347.83,11782307,409819019285000,151305,5176531,0.4393,Automobile
2016-01-08,TATAMOTORS,EQ,343.55,345.6,355.85,345.6,353.9,353.35,351.97,8770370,308690972870000,94306,3773447,0.4302,Automobile
2016-01-11,TATAMOTORS,EQ,353.35,343.9,364.75,341.65,360.45,360.2,357.29,10576721,377892741195000,102634,3259763,0.3082,Automobile
2016-01-12,TATAMOTORS,EQ,360.2,362.7,363.95,351.6,355.4,355,356.36,8363062,298024075555000,93086,3526752,0.4217,Automobile
2016-01-13,TATAMOTORS,EQ,355,360.45,369.8,356.3,363,364.6,362.64,14191511,514641725660000,143638,5437338,0.3831,Automobile
2016-01-14,TATAMOTORS,EQ,364.6,356.1,359.4,346.8,353.8,354.3,353.04,10673343,376806647270000,124785,4491368,0.4208,Automobile
2016-01-15,TATAMOTORS,EQ,354.3,353.9,353.9,339.35,340.7,341.3,347.35,6557584,227778521485000,63497,2823439,0.4306,Automobile
2016-01-18,TATAMOTORS,EQ,341.3,341,343.3,334.4,340.5,340.2,339.29,6285144,213245717060000,67853,2753872,0.4382,Automobile
2016-01-19,TATAMOTORS,EQ,340.2,343,357.2,342,354.25,354.15,351.19,7304555,256527929260000,77450,3227936,0.4419,Automobile
2016-01-20,TATAMOTORS,EQ,354.15,349.65,349.65,338.8,341.9,342.25,343.31,9156596,314359347670000,94482,5621987,0.614,Automobile
2016-01-21,TATAMOTORS,EQ,342.25,340.65,344.15,323,327.6,328.55,330.92,16524035,546813117790000,149035,7548745,0.4568,Automobile
2016-01-22,TATAMOTORS,EQ,328.55,335.5,345.9,331.5,339.65,339.5,338.81,9595392,325105715720000,102494,4568348,0.4761,Automobile
2016-01-25,TATAMOTORS,EQ,339.5,345.5,345.5,331.15,333.6,332.6,338.9,6106931,206963285225000,88259,1994627,0.3266,Automobile
